timestamp,open,high,low,close,volume
2018-10-31 19:55:00,81.2072,81.2072,81.2072,81.2072,1464
2018-10-31 19:50:00,81.0735,81.2072,81.0735,81.2072,1255
2018-10-31 19:45:00,81.0735,81.0735,81.0735,81.0735,313
2018-10-31 19:20:00,81.2283,81.2283,81.2283,81.2283,209
2018-10-31 18:30:00,81.2283,81.2283,81.2283,81.2283,2373
2018-10-31 18:25:00,81.1932,81.1932,81.1932,81.1932,104
2018-10-31 18:15:00,81.0665,81.0665,81.0665,81.0665,3581
2018-10-31 18:10:00,81.0665,81.0665,81.0665,81.0665,1987
2018-10-31 18:05:00,81.0665,81.0665,81.0665,81.0665,1204
2018-10-31 18:00:00,81.0313,81.0313,81.0313,81.0313,209
2018-10-31 17:25:00,81.0665,81.0665,81.0665,81.0665,104
2018-10-31 17:20:00,81.1297,81.1297,81.0665,81.0665,700
2018-10-31 17:15:00,81.1369,81.1439,81.1298,81.1439,418
2018-10-31 17:05:00,81.1460,81.1509,81.1460,81.1509,209
2018-10-31 16:55:00,81.2424,81.2424,81.2424,81.2424,104
2018-10-31 16:40:00,81.3409,81.3409,81.3409,81.3409,104
2018-10-31 16:30:00,81.3409,81.3409,81.3409,81.3409,104
2018-10-31 16:10:00,81.2283,81.2283,81.2283,81.2283,8419
2018-10-31 16:00:00,81.3128,81.3128,81.2072,81.2143,1443196
2018-10-31 15:55:00,81.2706,81.3198,81.1369,81.2283,724343
2018-10-31 15:50:00,81.2354,81.2917,81.2283,81.2776,413406
2018-10-31 15:45:00,81.2706,81.3077,81.1720,81.2424,345929
2018-10-31 15:40:00,81.0594,81.4183,81.0594,81.2741,394724
2018-10-31 15:35:00,80.9187,81.0883,80.9046,81.0594,435355
2018-10-31 15:30:00,80.9187,80.9469,80.8624,80.9117,355451
2018-10-31 15:25:00,81.0383,81.1017,80.9046,80.9187,296355
2018-10-31 15:20:00,80.9046,81.0454,80.8483,81.0383,244370
2018-10-31 15:15:00,80.9187,80.9398,80.8624,80.9046,235050
2018-10-31 15:10:00,80.8906,80.9750,80.8765,80.9187,235323
2018-10-31 15:05:00,80.9539,80.9750,80.8906,80.8906,228674
2018-10-31 15:00:00,80.9609,80.9856,80.9398,80.9539,233951
2018-10-31 14:55:00,80.9609,80.9644,80.9257,80.9539,187910
2018-10-31 14:50:00,80.9328,80.9609,80.8976,80.9607,183591
2018-10-31 14:45:00,80.9398,80.9820,80.9046,80.9398,218701
2018-10-31 14:40:00,80.9221,80.9891,80.9187,80.9398,263938
2018-10-31 14:35:00,80.9398,80.9685,80.8976,80.9328,192030
2018-10-31 14:30:00,80.9227,80.9609,80.8976,80.9398,165444
2018-10-31 14:25:00,80.9257,80.9469,80.8976,80.9257,169909
2018-10-31 14:20:00,80.9609,81.1087,80.9046,80.9257,313688
2018-10-31 14:15:00,80.9539,80.9820,80.9152,80.9590,203691
2018-10-31 14:10:00,80.9539,80.9750,80.9152,80.9469,248741
2018-10-31 14:05:00,80.9961,81.0032,80.9117,80.9539,223914
2018-10-31 14:00:00,80.9257,81.2037,80.8835,80.9856,304934
2018-10-31 13:55:00,80.9398,80.9469,80.8835,80.9257,205802
2018-10-31 13:50:00,80.9539,80.9961,80.9187,80.9328,169414
2018-10-31 13:45:00,80.9609,80.9750,80.9117,80.9609,216888
2018-10-31 13:40:00,80.9328,81.0313,80.9257,80.9644,175748
2018-10-31 13:35:00,80.9257,80.9469,80.8835,80.9328,144741
2018-10-31 13:30:00,80.9187,81.0102,80.8694,80.9398,217689
2018-10-31 13:25:00,80.9961,80.9961,80.8765,80.9187,157393
2018-10-31 13:20:00,81.0313,81.0594,80.9609,80.9961,346593
2018-10-31 13:15:00,80.9961,81.1021,80.9469,81.0313,230312
2018-10-31 13:10:00,80.9891,81.1580,80.9820,80.9996,382094
2018-10-31 13:05:00,80.9609,81.0281,80.9494,80.9931,517330
2018-10-31 13:00:00,80.9750,81.0383,80.9233,80.9609,359827
2018-10-31 12:55:00,80.9187,81.0383,80.9117,80.9796,151438
2018-10-31 12:50:00,80.9187,80.9469,80.8694,80.9257,91708
2018-10-31 12:45:00,80.8906,80.9469,80.8730,80.9257,95676
2018-10-31 12:40:00,80.9257,80.9328,80.8624,80.8906,123536
2018-10-31 12:35:00,80.9820,81.0172,80.9187,80.9257,232819
2018-10-31 12:30:00,80.9609,81.0946,80.9469,80.9856,236837
2018-10-31 12:25:00,80.9398,80.9609,80.9046,80.9552,122487
2018-10-31 12:20:00,80.9891,81.0102,80.9082,80.9469,282804
2018-10-31 12:15:00,80.9609,81.0876,80.9398,80.9915,152737
2018-10-31 12:10:00,80.9187,81.0383,80.8976,80.9469,228946
2018-10-31 12:05:00,80.8413,80.9609,80.7991,80.9187,184403
2018-10-31 12:00:00,80.9257,80.9398,80.7357,80.8413,147262
2018-10-31 11:55:00,80.9680,80.9961,80.8765,80.9328,251210
2018-10-31 11:50:00,80.9117,81.0806,80.9046,80.9644,206229
2018-10-31 11:45:00,80.8906,80.9469,80.8906,80.9187,186994
2018-10-31 11:40:00,80.9469,80.9891,80.8413,80.8976,125613
2018-10-31 11:35:00,80.9117,80.9539,80.8589,80.9469,147968
2018-10-31 11:30:00,80.8976,81.0172,80.8976,80.9250,225152
2018-10-31 11:25:00,80.7287,80.9680,80.7287,80.8976,171264
2018-10-31 11:20:00,80.3909,80.7357,80.3874,80.7287,243865
2018-10-31 11:15:00,80.3557,80.4683,80.3452,80.3769,184016
2018-10-31 11:10:00,80.3980,80.4754,80.2854,80.3631,247196
2018-10-31 11:05:00,80.6407,80.6619,80.3839,80.3909,248146
2018-10-31 11:00:00,80.7006,80.7920,80.5950,80.6407,233304
2018-10-31 10:55:00,80.7076,80.7639,80.6724,80.6900,155566
2018-10-31 10:50:00,80.7146,80.8132,80.6583,80.7006,144219
2018-10-31 10:45:00,80.9152,80.9257,80.7006,80.7146,204987
2018-10-31 10:40:00,80.9257,80.9398,80.8835,80.9117,266718
2018-10-31 10:35:00,80.9495,80.9680,80.8765,80.9257,206253
2018-10-31 10:30:00,81.0102,81.0524,80.9328,80.9469,261094
2018-10-31 10:25:00,80.9187,81.0313,80.9046,80.9961,200993
2018-10-31 10:20:00,80.9750,81.0946,80.8765,80.9222,220721
2018-10-31 10:15:00,81.1509,81.1932,80.9469,80.9711,297189
2018-10-31 10:10:00,81.3269,81.4113,81.1369,81.1650,174850
2018-10-31 10:05:00,81.3972,81.4465,81.2565,81.3307,371062
2018-10-31 10:00:00,80.9257,81.4465,80.9187,81.4112,502945
2018-10-31 09:55:00,80.7569,80.9609,80.7569,80.9328,295186
2018-10-31 09:50:00,81.0102,81.0594,80.4402,80.7569,296894
2018-10-31 09:45:00,81.0594,81.2072,80.7991,81.0153,293817
2018-10-31 09:40:00,80.9926,81.2846,80.9398,81.0665,187772
2018-10-31 09:35:00,81.2424,81.2776,80.9609,80.9820,283292
2018-10-31 09:30:00,81.9743,81.9813,81.1157,81.2319,453070
2018-10-31 09:25:00,82.3332,82.3332,81.6294,81.6294,13007
2018-10-31 09:20:00,82.3261,82.3332,82.2346,82.3261,3025
2018-10-31 09:15:00,82.2698,82.3261,82.2698,82.3261,209
2018-10-31 09:10:00,82.2628,82.3332,82.2628,82.2697,2037
2018-10-31 09:05:00,82.2628,82.3332,82.1291,82.2628,1506
2018-10-31 09:00:00,82.2628,82.2628,82.2487,82.2628,396
2018-10-31 08:55:00,82.2628,82.2628,82.2628,82.2628,209
2018-10-31 08:50:00,82.2628,82.2628,82.2628,82.2628,476
2018-10-31 08:45:00,82.2276,82.2628,82.2276,82.2628,384
2018-10-31 08:40:00,82.1783,82.1783,82.1572,82.1572,418
2018-10-31 08:35:00,82.2276,82.2276,82.2276,82.2276,690
2018-10-31 08:30:00,82.2065,82.2065,82.2065,82.2065,209
2018-10-31 08:25:00,82.1924,82.2276,82.1572,82.2276,805
2018-10-31 08:20:00,82.3261,82.3332,82.1994,82.2628,523
2018-10-31 08:15:00,82.1572,82.1643,82.1572,82.1643,4025
2018-10-31 08:10:00,82.1501,82.1572,82.1501,82.1572,1756
2018-10-31 08:05:00,82.1432,82.1432,82.1432,82.1432,746
2018-10-31 08:00:00,82.3199,82.3199,81.8687,81.9461,4802
2018-10-31 07:55:00,82.1220,82.1361,82.1220,82.1361,313
2018-10-31 07:50:00,82.1220,82.1220,82.1220,82.1220,104
2018-10-31 07:45:00,81.9813,82.1220,81.9813,82.1220,531
2018-10-31 07:40:00,82.1220,82.1220,82.0517,82.0517,230
2018-10-31 07:35:00,82.1220,82.1220,82.1220,82.1220,179
2018-10-31 07:30:00,82.1502,82.1502,82.0657,82.0657,209
2018-10-31 07:25:00,82.0517,82.0517,82.0517,82.0517,104
2018-10-31 07:00:00,81.8617,81.8687,81.8617,81.8687,523
2018-10-31 06:40:00,81.5661,81.5661,81.5661,81.5661,366
2018-10-31 06:35:00,81.5591,81.5591,81.5591,81.5591,575
2018-10-31 06:30:00,81.5872,81.5872,81.5872,81.5872,523
2018-10-31 06:25:00,81.6646,81.6646,81.6294,81.6294,255
2018-10-31 06:20:00,81.7069,81.7069,81.6646,81.6646,418
2018-10-31 06:15:00,81.8757,81.9813,81.8757,81.9813,2719
2018-10-31 06:10:00,81.8054,81.8265,81.3620,81.6998,2875
2018-10-31 06:05:00,82.3683,82.3683,82.0869,82.0869,2568
2018-10-31 05:45:00,82.8961,82.9102,82.8961,82.9102,1253
2018-10-31 05:40:00,82.5443,82.5443,82.5443,82.5443,209
2018-10-31 05:25:00,82.5443,82.5443,82.5443,82.5443,104
2018-10-31 05:05:00,82.5443,82.5443,82.5443,82.5443,209
2018-10-31 04:55:00,82.5443,82.5443,82.5443,82.5443,104
2018-10-31 04:40:00,82.4317,82.4317,82.4317,82.4317,449
2018-10-31 04:30:00,82.2346,82.2346,82.2346,82.2346,487
2018-10-31 04:25:00,82.6428,82.6498,82.6428,82.6498,209
2018-10-31 04:10:00,82.5443,82.5443,82.5443,82.5443,156
2018-10-30 19:55:00,82.1924,82.2276,82.1924,82.2276,732
2018-10-30 19:50:00,82.1924,82.1924,82.1924,82.1924,130
2018-10-30 19:40:00,82.2417,82.2417,82.2417,82.2417,104
2018-10-30 19:35:00,81.9461,82.2417,81.9461,82.2417,1258
2018-10-30 19:30:00,81.9109,81.9109,81.9109,81.9109,104
2018-10-30 19:25:00,81.8828,81.9109,81.8828,81.9109,972
2018-10-30 19:15:00,81.6294,81.6294,81.6294,81.6294,104
2018-10-30 19:10:00,81.8828,81.8828,81.8828,81.8828,499
2018-10-30 19:00:00,81.2072,81.7491,81.2072,81.7491,709
2018-10-30 18:50:00,81.7420,81.7420,81.7420,81.7420,104
2018-10-30 18:40:00,81.5591,81.6083,81.5591,81.6083,1673
2018-10-30 18:35:00,81.5591,81.5591,81.5591,81.5591,209
2018-10-30 18:30:00,81.7491,81.7491,81.7491,81.7491,156
2018-10-30 18:25:00,81.7491,81.7491,81.7491,81.7491,104
2018-10-30 18:20:00,81.5380,81.5380,81.5380,81.5380,486
2018-10-30 18:15:00,81.5380,81.5380,81.5380,81.5380,439
2018-10-30 18:05:00,81.6998,81.6998,81.5379,81.5380,897
2018-10-30 18:00:00,81.6998,81.6998,81.6998,81.6998,104
2018-10-30 17:50:00,81.7491,81.7491,81.7491,81.7491,109
2018-10-30 17:45:00,81.7491,81.7491,81.6294,81.6294,5418
2018-10-30 17:30:00,81.7351,81.7351,81.7350,81.7350,209
2018-10-30 17:15:00,81.8054,81.8054,81.7209,81.7209,561
2018-10-30 17:05:00,81.6295,81.6295,81.6295,81.6295,313
2018-10-30 17:00:00,81.5390,81.5390,81.5390,81.5390,941
2018-10-30 16:50:00,81.6083,81.7350,81.6083,81.7209,7200
2018-10-30 16:45:00,81.5309,81.5309,81.5309,81.5309,2092
2018-10-30 16:40:00,81.4746,81.4746,81.4746,81.4746,209
2018-10-30 16:35:00,81.6224,81.6294,81.6224,81.6294,3420
2018-10-30 16:30:00,81.3832,81.5591,81.3832,81.5591,1334
2018-10-30 16:25:00,81.3831,81.3831,81.3480,81.3480,523
2018-10-30 16:20:00,81.3832,81.3832,81.3761,81.3832,470
2018-10-30 16:15:00,81.3480,81.3832,81.3480,81.3832,1135
2018-10-30 16:05:00,81.3409,81.3409,81.2776,81.3409,313
2018-10-30 16:00:00,81.2072,81.3480,81.2072,81.3480,1744900
2018-10-30 15:55:00,81.4148,81.4394,81.2002,81.2072,1046299
2018-10-30 15:50:00,81.4183,81.4746,81.3972,81.4113,551631
2018-10-30 15:45:00,81.3867,81.4817,81.3580,81.4148,457438
2018-10-30 15:40:00,81.3550,81.4394,81.3198,81.3902,306314
2018-10-30 15:35:00,81.4528,81.4817,81.3269,81.3550,270133
2018-10-30 15:30:00,81.3480,81.5239,81.2991,81.4606,361985
2018-10-30 15:25:00,81.4219,81.4676,81.3198,81.3480,322826
2018-10-30 15:20:00,81.4254,81.4817,81.3028,81.4324,185375
2018-10-30 15:15:00,81.4289,81.5380,81.3691,81.4183,263981
2018-10-30 15:10:00,81.3299,81.5380,81.3198,81.4289,249502
2018-10-30 15:05:00,81.2565,81.3761,81.2213,81.3409,221375
2018-10-30 15:00:00,81.4183,81.4183,81.2213,81.2635,203387
2018-10-30 14:55:00,81.1717,81.5450,81.1580,81.4113,208456
2018-10-30 14:50:00,81.1298,81.2635,81.1157,81.1509,361991
2018-10-30 14:45:00,81.2665,81.2987,81.1157,81.1298,119498
2018-10-30 14:40:00,81.2955,81.3269,81.1932,81.2646,114347
2018-10-30 14:35:00,81.2143,81.3550,81.1720,81.2917,149647
2018-10-30 14:30:00,81.0735,81.2565,81.0383,81.2213,160358
2018-10-30 14:25:00,81.3057,81.3233,81.0313,81.0832,166374
2018-10-30 14:20:00,81.2072,81.3550,81.2072,81.3057,206629
2018-10-30 14:15:00,81.3409,81.3691,81.2072,81.2072,141256
2018-10-30 14:10:00,81.2072,81.3691,81.1580,81.3415,144496
2018-10-30 14:05:00,81.3691,81.4113,81.1720,81.2143,165948
2018-10-30 14:00:00,81.6998,81.7350,81.3585,81.3761,174979
2018-10-30 13:55:00,81.5661,81.7632,81.5591,81.7069,227696
2018-10-30 13:50:00,81.6048,81.6576,81.5169,81.5380,163870
2018-10-30 13:45:00,81.5169,81.6294,81.4254,81.6048,229769
2018-10-30 13:40:00,81.3409,81.5239,81.2917,81.5133,212332
2018-10-30 13:35:00,81.4254,81.5239,81.2639,81.3480,180691
2018-10-30 13:30:00,81.4113,81.4993,81.2846,81.4324,136609
2018-10-30 13:25:00,81.6232,81.6291,81.3409,81.4183,184509
2018-10-30 13:20:00,81.7561,81.8476,81.5591,81.6224,144523
2018-10-30 13:15:00,81.6787,81.8687,81.6717,81.7561,172723
2018-10-30 13:10:00,81.9883,81.9883,81.6365,81.6717,152791
2018-10-30 13:05:00,81.9387,82.0235,81.8969,82.0024,192895
2018-10-30 13:00:00,82.0024,82.0229,81.8898,81.9391,146512
2018-10-30 12:55:00,82.1429,82.1643,81.9883,81.9954,84504
2018-10-30 12:50:00,82.2980,82.3191,82.1150,82.1220,103650
2018-10-30 12:45:00,82.2980,82.3683,82.2769,82.3050,134852
2018-10-30 12:40:00,82.2417,82.3472,82.2417,82.2935,146941
2018-10-30 12:35:00,82.0587,82.2628,82.0484,82.2487,182043
2018-10-30 12:30:00,82.2909,82.2935,82.0182,82.0657,143718
2018-10-30 12:25:00,82.2628,82.3402,82.2346,82.2909,200643
2018-10-30 12:20:00,82.2065,82.2839,82.1907,82.2487,160527
2018-10-30 12:15:00,82.2135,82.2839,82.1150,82.2065,133154
2018-10-30 12:10:00,82.2628,82.3332,82.1115,82.2135,109974
2018-10-30 12:05:00,82.3261,82.3894,82.2135,82.2487,214430
2018-10-30 12:00:00,82.2769,82.3472,82.1009,82.3313,230568
2018-10-30 11:55:00,82.4106,82.4106,82.1994,82.2638,212294
2018-10-30 11:50:00,82.4880,82.6850,82.3543,82.3965,194746
2018-10-30 11:45:00,82.5654,82.5830,82.4246,82.4956,254491
2018-10-30 11:40:00,82.6498,82.6639,82.4179,82.5724,180234
2018-10-30 11:35:00,82.6553,82.7343,82.5513,82.6521,182024
2018-10-30 11:30:00,82.6744,82.8257,82.6006,82.6498,265089
2018-10-30 11:25:00,82.3754,82.7483,82.3683,82.6850,622014
2018-10-30 11:20:00,82.5020,82.5865,82.3191,82.3662,180305
2018-10-30 11:15:00,82.6287,82.6991,82.4528,82.5060,116157
2018-10-30 11:10:00,82.7414,82.8469,82.5091,82.6310,134520
2018-10-30 11:05:00,82.2255,82.7835,82.1150,82.7483,252364
2018-10-30 11:00:00,82.3191,82.5126,82.1897,82.2135,242927
2018-10-30 10:55:00,82.3437,82.3754,82.0376,82.2980,361844
2018-10-30 10:50:00,82.8046,82.8609,82.2980,82.3512,391290
2018-10-30 10:45:00,82.7554,82.8328,82.6357,82.8117,207469
2018-10-30 10:40:00,83.0369,83.0650,82.6991,82.7554,184621
2018-10-30 10:35:00,83.3747,83.3747,82.9102,83.0544,329310
2018-10-30 10:30:00,83.4520,83.6139,83.2831,83.3746,193421
2018-10-30 10:25:00,83.8389,83.8461,83.3887,83.4344,184721
2018-10-30 10:20:00,83.8461,83.8672,83.6913,83.8391,197776
2018-10-30 10:15:00,84.0256,84.1980,83.8035,83.8391,223792
2018-10-30 10:10:00,84.2824,84.3035,83.9869,84.0220,204909
2018-10-30 10:05:00,84.4091,84.5287,84.2543,84.2824,155043
2018-10-30 10:00:00,84.4443,84.5428,84.3810,84.3810,154412
2018-10-30 09:55:00,84.5006,84.5568,84.3387,84.4493,167823
2018-10-30 09:50:00,84.5850,84.7257,84.4302,84.5076,141852
2018-10-30 09:45:00,84.8102,84.8383,84.4865,84.5920,117623
2018-10-30 09:40:00,84.9861,85.1550,84.7609,84.8243,245535
2018-10-30 09:35:00,85.2324,85.4083,84.9298,84.9791,187021
2018-10-30 09:30:00,84.7820,85.4998,84.5965,85.1831,303743
2018-10-30 09:25:00,84.1417,84.4443,84.0924,84.4443,6887
2018-10-30 09:20:00,84.0572,84.1417,84.0220,84.1417,627
2018-10-30 09:15:00,84.0924,84.0994,83.9728,84.0150,2374
2018-10-30 09:10:00,84.0924,84.0924,84.0713,84.0713,498
2018-10-30 09:05:00,84.0924,84.1839,84.0150,84.0924,1653
2018-10-30 09:00:00,84.0854,84.0854,84.0572,84.0572,249
2018-10-30 08:55:00,84.0854,84.0854,84.0854,84.0854,273
2018-10-30 08:45:00,84.3035,84.3035,84.3035,84.3035,104
2018-10-30 08:40:00,84.3528,84.3528,84.3246,84.3246,594
2018-10-30 08:35:00,84.4513,84.4513,84.4443,84.4443,418
