timestamp,open,high,low,close,volume
2020-01-31 19:50:00,108.0175,108.0175,108.0175,108.0175,104
2020-01-31 19:40:00,108.0251,108.0251,108.0251,108.0251,1046
2020-01-31 19:35:00,108.0251,108.0251,108.0251,108.0251,217
2020-01-31 19:30:00,107.9048,107.9048,107.9048,107.9048,104
2020-01-31 19:25:00,107.8973,107.8973,107.8973,107.8973,104
2020-01-31 19:00:00,108.0326,108.0326,108.0326,108.0326,418
2020-01-31 18:55:00,107.8973,107.8973,107.8897,107.8897,313
2020-01-31 18:50:00,107.9048,107.9048,107.8897,107.8897,1464
2020-01-31 18:35:00,108.0702,108.0702,107.8898,107.8898,1025
2020-01-31 18:25:00,108.0777,108.0777,108.0777,108.0777,1621
2020-01-31 18:15:00,108.0702,108.0702,108.0702,108.0702,104
2020-01-31 17:55:00,108.0627,108.0852,108.0627,108.0852,807
2020-01-31 17:45:00,108.1529,108.1529,108.1529,108.1529,189
2020-01-31 17:40:00,108.1303,108.1529,108.1303,108.1529,229
2020-01-31 17:25:00,108.0627,108.1302,108.0627,108.0627,480
2020-01-31 17:15:00,108.1604,108.1604,108.1604,108.1604,104
2020-01-31 17:10:00,108.0627,108.0627,108.0627,108.0627,42852
2020-01-31 17:05:00,108.1678,108.1678,108.1678,108.1678,104
2020-01-31 16:55:00,108.1303,108.1303,108.1303,108.1303,104
2020-01-31 16:50:00,108.0927,108.0927,108.0927,108.0927,104
2020-01-31 16:45:00,108.2281,108.2281,108.2281,108.2281,104
2020-01-31 16:40:00,108.0627,108.2279,108.0627,108.2279,7766
2020-01-31 16:35:00,108.2281,108.2281,108.2281,108.2281,334
2020-01-31 16:30:00,108.2581,108.2581,108.2581,108.2581,104
2020-01-31 16:25:00,108.1980,108.3333,108.1978,108.3333,3674
2020-01-31 16:20:00,108.2506,108.2506,108.1980,108.1980,2081
2020-01-31 16:15:00,108.0627,108.0627,108.0627,108.0627,15934
2020-01-31 16:10:00,108.0627,108.2732,108.0627,108.2732,1219
2020-01-31 16:05:00,108.2055,108.2732,108.1228,108.1228,3067
2020-01-31 16:00:00,108.2657,108.5664,108.0627,108.5664,1249566
2020-01-31 15:55:00,107.9048,108.2882,107.8522,108.0401,853718
2020-01-31 15:50:00,107.7469,107.9273,107.7093,107.9048,299281
2020-01-31 15:45:00,107.7168,107.8296,107.5214,107.7694,220495
2020-01-31 15:40:00,107.7168,107.8070,107.3860,107.7168,188161
2020-01-31 15:35:00,107.6943,107.7770,107.6416,107.7168,175715
2020-01-31 15:30:00,107.6642,107.7619,107.5213,107.7018,132635
2020-01-31 15:25:00,107.8897,107.9123,107.6491,107.6679,123351
2020-01-31 15:20:00,107.7897,107.9722,107.7243,107.8897,97992
2020-01-31 15:15:00,107.8108,107.8973,107.7093,107.7958,113580
2020-01-31 15:10:00,107.8897,107.9800,107.7920,107.8108,132407
2020-01-31 15:05:00,108.1303,108.1378,107.8033,107.8860,128741
2020-01-31 15:00:00,108.0476,108.3033,108.0476,108.1341,241430
2020-01-31 14:55:00,107.8973,108.1905,107.8897,108.0476,183083
2020-01-31 14:50:00,107.7920,107.9123,107.7770,107.8973,85438
2020-01-31 14:45:00,107.7093,107.8446,107.7022,107.7865,114852
2020-01-31 14:40:00,107.7356,107.7920,107.5514,107.7093,85145
2020-01-31 14:35:00,107.8672,107.9010,107.6943,107.7394,99657
2020-01-31 14:30:00,107.6491,107.9499,107.6341,107.8672,125844
2020-01-31 14:25:00,107.7168,107.7770,107.5676,107.6792,88097
2020-01-31 14:20:00,107.8597,107.8597,107.5890,107.7093,118546
2020-01-31 14:15:00,107.7920,107.8672,107.7093,107.8559,132363
2020-01-31 14:10:00,107.6792,107.8333,107.6717,107.7920,137950
2020-01-31 14:05:00,107.6717,107.7394,107.5965,107.6567,76275
2020-01-31 14:00:00,107.4687,107.7018,107.4634,107.6740,68172
2020-01-31 13:55:00,107.4236,107.5514,107.3860,107.4612,93439
2020-01-31 13:50:00,107.2958,107.4461,107.2336,107.4274,89970
2020-01-31 13:45:00,107.2807,107.4386,107.1830,107.3013,82399
2020-01-31 13:40:00,107.1792,107.3259,107.1604,107.2807,68286
2020-01-31 13:35:00,107.3486,107.3710,107.1379,107.1755,66259
2020-01-31 13:30:00,107.3785,107.3935,107.2507,107.3559,54224
2020-01-31 13:25:00,107.5213,107.5213,107.2837,107.3710,70301
2020-01-31 13:20:00,107.6191,107.6364,107.3634,107.5289,81709
2020-01-31 13:15:00,107.6191,107.6491,107.4762,107.6266,70630
2020-01-31 13:10:00,107.4725,107.6792,107.4461,107.6341,94143
2020-01-31 13:05:00,107.3710,107.5439,107.3634,107.4786,154122
2020-01-31 13:00:00,107.3334,107.5209,107.2507,107.3708,109241
2020-01-31 12:55:00,107.2431,107.3634,107.1980,107.3334,108048
2020-01-31 12:50:00,107.2507,107.3634,107.0251,107.2431,116509
2020-01-31 12:45:00,107.5213,107.5213,107.1341,107.2648,85626
2020-01-31 12:40:00,107.3860,107.5664,107.2034,107.5364,193657
2020-01-31 12:35:00,107.6491,107.6491,107.3334,107.3935,148200
2020-01-31 12:30:00,108.2130,108.2130,107.6116,107.6191,191021
2020-01-31 12:25:00,107.9273,108.2431,107.8371,108.2118,274168
2020-01-31 12:20:00,107.5664,107.9800,107.5664,107.9499,288896
2020-01-31 12:15:00,107.5890,107.7394,107.5439,107.5816,168035
2020-01-31 12:10:00,107.4542,107.8822,107.4542,107.6040,412298
2020-01-31 12:05:00,107.3785,107.4762,107.2206,107.4762,179965
2020-01-31 12:00:00,107.4499,107.5063,107.3183,107.3886,130645
2020-01-31 11:55:00,107.1980,107.4762,107.1229,107.4606,107902
2020-01-31 11:50:00,107.1604,107.1980,106.9950,107.1905,90710
2020-01-31 11:45:00,107.0101,107.3259,107.0026,107.1454,132869
2020-01-31 11:40:00,106.6890,107.0326,106.6890,107.0176,124399
2020-01-31 11:35:00,106.9800,107.0477,106.5064,106.6943,125856
2020-01-31 11:30:00,106.7695,107.0326,106.6793,106.9650,173339
2020-01-31 11:25:00,106.8071,106.9650,106.7244,106.7405,102693
2020-01-31 11:20:00,106.9499,107.1078,106.7845,106.8184,150822
2020-01-31 11:15:00,106.9424,107.0702,106.7018,106.9499,174630
2020-01-31 11:10:00,106.8672,107.0326,106.8146,106.9454,157418
2020-01-31 11:05:00,107.0477,107.0477,106.8071,106.8747,234697
2020-01-31 11:00:00,107.1792,107.2507,106.7695,107.0665,190625
2020-01-31 10:55:00,107.2807,107.4161,107.1604,107.1755,231485
2020-01-31 10:50:00,107.3409,107.3634,107.1680,107.2882,263698
2020-01-31 10:45:00,107.4236,107.4762,107.3058,107.3334,248655
2020-01-31 10:40:00,107.1567,107.4913,107.1229,107.4461,279141
2020-01-31 10:35:00,107.1830,107.1830,107.0026,107.1454,196976
2020-01-31 10:30:00,107.1041,107.2732,106.9800,107.1830,311545
2020-01-31 10:25:00,107.4687,107.4687,107.1153,107.1229,217511
2020-01-31 10:20:00,107.2582,107.5965,107.2131,107.4725,184940
2020-01-31 10:15:00,107.5664,107.6341,107.2165,107.2657,265630
2020-01-31 10:10:00,107.4913,107.7469,107.4311,107.5890,345456
2020-01-31 10:05:00,107.4687,107.5664,107.2732,107.4762,429897
